Price,Open,High,Low,Close,Volume,Daily Return,SMA_20,SMA_50
Ticker,,,,,,,,
Date,,,,,,,,
2015-03-16,0.04448983924389352,0.04360973345217431,0.044771446641047485,0.045701693986520964,0.17649303903839011,0.011004072806050091,28.55275955200195,26.707244758605956
2015-03-17,0.04732902662258984,0.04694247899721363,0.0487624261845469,0.0486520274999962,0.2752419090809386,0.01672682776020462,28.543928337097167,26.788356056213377
2015-03-18,0.04887510356915725,0.04952991552737701,0.04979605867539466,0.05067066090011754,0.36811752633063644,0.01125629960264507,28.541133689880372,26.889579696655275
2015-03-19,0.05133477965546471,0.049656474340291995,0.05127472797569599,0.049301381472878575,0.24125656972377296,-0.007550383870945643,28.53051404953003,26.986421432495117
2015-03-20,0.050632024215411686,0.04846119293810608,0.04805899868354893,0.047042780949914986,0.39043849438089084,-0.012548964924175787,28.49027109146118,27.069472579956056
2015-03-23,0.04904372704698401,0.04768772607156449,0.05001134537136395,0.048891958494093696,0.18845726564882087,0.010404746953618815,28.42554636001587,27.139942016601562
2015-03-24,0.04919837558165516,0.047954939159298826,0.05006881104493838,0.04815795487218699,0.1567286633803177,-0.004087480903539387,28.36428747177124,27.207551918029786
2015-03-25,0.04822857205967265,0.04623938216284307,0.045503621394108046,0.043485460438271756,0.27936231206691076,-0.026126734666240825,28.30381097793579,27.272654151916505
2015-03-26,0.04291565407603576,0.043511296390326054,0.04438382638983654,0.04469943443460772,0.25275145759826007,0.0069701685856458084,28.23472652435303,27.33728145599365
2015-03-27,0.04545969350527401,0.04325821811675262,0.044828909859882304,0.043301962543523836,0.20042866271216186,-0.007968202722953954,28.1764856338501,27.39935272216797
2015-03-30,0.044728805009645434,0.04564876625709621,0.04639368706288907,0.04770623717617728,0.24966685912814135,0.025314309917092048,28.146080017089844,27.48864757537842
2015-03-31,0.04759607918431233,0.04577532993988517,0.046910513050279906,0.04496767832169937,0.21701457215292685,-0.01535171010894576,28.090969276428222,27.572964477539063
2015-04-01,0.04581106586936495,0.04384882626168818,0.04510165675438313,0.044713584859647326,0.20743745450225404,-0.0014465952732353182,28.04301300048828,27.644317359924315
2015-04-02,0.046106202394219475,0.044467529623528346,0.046666441529649494,0.046224007249834775,0.15267279447053783,0.00861153694649408,28.030828189849853,27.71675800323486
2015-04-06,0.04531911273741465,0.047209651884270315,0.0468674260875169,0.04908961885679619,0.18509562695262433,0.01619853170980856,28.039212226867676,27.78558208465576
2015-04-07,0.049774641047194784,0.04806744396559656,0.04923617766694033,0.047198050252073215,0.1708740113941756,-0.010522086238782813,28.026580333709717,27.84583122253418
2015-04-08,0.047258714979779654,0.04564873491870211,0.047786187472929204,0.04661924367483525,0.18597694080122967,-0.0032539218078431187,28.03876495361328,27.903712425231934
2015-04-09,0.04725876314747121,0.045901902018495644,0.04734120433616576,0.0479744569774391,0.15439305130964248,0.007643579296939151,28.08705654144287,27.98352382659912
2015-04-10,0.04739926419903551,0.04678776211675606,0.048202510927224496,0.04873668919193544,0.20461229605561532,0.004266477671585722,28.116679382324218,28.03826919555664
2015-04-13,0.050800661487560655,0.048700248868409735,0.05014059269831492,0.048383807698734405,0.1796923647550728,-0.001966808578217405,28.153121852874754,28.075907363891602
2015-04-14,0.04887512948627046,0.04690032033796665,0.049135711046129515,0.04760744914502829,0.10902755132455375,-0.004335613589262599,28.16821346282959,28.118836059570313
2015-04-15,0.04804585537047559,0.04667530250189039,0.04927924981906476,0.0482850076246705,0.1314893209955913,0.0038003363711751614,28.16530704498291,28.157363777160644
2015-04-16,0.04786314562442656,0.04663313351267731,0.04942282333070547,0.04742392716445051,0.1275690388317507,-0.004811402069385351,28.139596271514893,28.193074836730958
2015-04-17,0.046837100334743365,0.045283153706380475,0.04705406667409248,0.045419396017709085,0.2813296236017413,-0.011254736551709166,28.108854961395263,28.218383445739747
2015-04-20,0.046865199166645555,0.04806744135299154,0.04807333303390532,0.04944253647874197,0.24937091498075464,0.02284563870194134,28.127858543395995,28.252634925842287
2015-04-21,0.050421189484346984,0.048179940368738544,0.0502267298112162,0.04846851756233336,0.15407429208481407,-0.005407485984021521,28.12450532913208,28.288317184448243
2015-04-22,0.04886103585227991,0.049122092300987324,0.049724264781327826,0.05088238738745521,0.18809743928459738,0.013474003963033443,28.146080017089844,28.32811321258545
2015-04-23,0.05070227144841424,0.05130171437967859,0.052337041533908835,0.052364593227967854,0.24100495201255873,0.008163543886883451,28.216393566131593,28.362319946289062
2015-04-24,0.05378041002677991,0.051597061057909094,0.05390187115006531,0.05322572185984756,0.23288930303686606,0.004704432614373033,28.283912944793702,28.38646595001221
2015-04-27,0.056338395429813615,0.05511253031386784,0.05665815481448039,0.05657121954083372,0.5746480815045827,0.018191212101368537,28.38899173736572,28.41414409637451
2015-04-28,0.05936034524555531,0.05709532903309786,0.05438998453011429,0.053620970327763,0.7178602781842393,-0.015755430098197687,28.435830307006835,28.429704666137695
2015-04-29,0.05331657669961759,0.052947006015799825,0.05256676817529951,0.05091064006587473,0.35583128119859986,-0.014705870821794975,28.482892417907713,28.433326530456544
2015-04-30,0.051180173461054246,0.04879868643041155,0.04722634383164703,0.04598405216990745,0.4849600565031689,-0.027129942480696667,28.49295320510864,28.41736343383789
2015-05-01,0.04761016816769384,0.05089398519196994,0.048260010144506676,0.051348279594334384,0.3240629155094126,0.030363720321604948,28.53353214263916,28.41959930419922
2015-05-04,0.052388939530903206,0.05151270029772584,0.05250934760712159,0.05099534992947366,0.2750150620252325,-0.001938855333049605,28.54862356185913,28.41602222442627
2015-05-05,0.05049148127758274,0.04853152620411613,0.04894908098190334,0.046901637986966505,0.2638232887510424,-0.022532914732121045,28.54627628326416,28.38382781982422
2015-05-06,0.048256703396204303,0.04614097328934874,0.04547493965857985,0.04578645202177961,0.4129009159112839,-0.006279791814264191,28.539681434631348,28.351812324523927
2015-05-07,0.04647331593002216,0.04593937210201507,0.04716611054441158,0.046877937530389546,0.22907592580732372,0.006185172319898458,28.530998134613036,28.338367691040037
2015-05-08,0.04916906476391045,0.04811396065571982,0.050179023650306964,0.05022327865348167,0.3047535376814634,0.018840669258336717,28.542770385742188,28.328231163024903
2015-05-11,0.05017113924984998,0.048029211771975444,0.049487036847962934,0.048380471811299564,0.21665735322612528,-0.01018660486091838,28.542743968963624,28.321021423339843
2015-05-12,0.04764475490928832,0.04706901097055574,0.04831936698600112,0.0477426067792579,0.2565785238742674,-0.003562255879275722,28.543814277648927,28.308974380493165
2015-05-13,0.04842101792179562,0.04750675510169661,0.049833035871179265,0.04794104993143061,0.16880044678440223,0.0011121983959987425,28.541090488433838,28.2963484954834
2015-05-14,0.05019940382896804,0.04999204162583362,0.05169271708826659,0.052108596985357275,0.23730630202958042,0.02333156690385363,28.57818822860718,28.300590324401856
2015-05-15,0.05254232024529648,0.0507545717353112,0.05320638742867431,0.05185344374679168,0.19170548081716438,-0.0013958800751443512,28.6291392326355,28.313548126220702
2015-05-18,0.05156845443600022,0.05249143374675497,0.05342261974321261,0.053866332676492684,0.2743280022645594,0.011027408959698226,28.664171123504637,28.33203239440918
2015-05-19,0.05482875725039427,0.052717350891869935,0.05526783728987711,0.053696214460229014,0.23358874812529323,-0.0009218103085879559,28.705569076538087,28.347563133239746
2015-05-20,0.05385492820579474,0.05285858539915389,0.0548353936257317,0.05368206403518938,0.18027773445629144,-7.674688316205991e-05,28.72773962020874,28.374809074401856
2015-05-21,0.05395373973957995,0.05377645793053479,0.05554178651193967,0.055567382367065016,0.20162938764495109,0.010226082316990626,28.753102397918703,28.418176956176758
2015-05-22,0.05611312114136921,0.0556685928623713,0.05780502294349976,0.057197475202885456,0.23986484999982888,0.008752222616578154,28.78455457687378,28.456826362609863
2015-05-26,0.05752454715561947,0.05558390007942693,0.054518217788685375,0.05305832534235749,0.40349197797432423,-0.022030921491205446,28.756736087799073,28.486210289001466
2015-05-27,0.05433480823864634,0.054666064519233976,0.0558589459557092,0.05648877374524114,0.24141106039102106,0.018670127350544963,28.779446125030518,28.52037929534912
2015-05-28,0.056480102879455596,0.05422828530918733,0.05737258880693477,0.05612018829097487,0.142980949573301,-0.001969250709305981,28.82070035934448,28.544035339355467
2015-05-29,0.055590922450407865,0.05352224899555377,0.055642664362071464,0.05399390327431802,0.274338432014247,-0.011382571183700008,28.88413009643555,28.55456199645996
2015-06-01,0.05425006316880099,0.05343749089355046,0.055858880031265934,0.05436241647109474,0.15197334938211066,0.001995462995345143,28.907998943328856,28.57059326171875
2015-06-02,0.053657304192516214,0.052406699527592554,0.05480654784632774,0.05354029484066469,0.16210845864107204,-0.004442842864940566,28.92815227508545,28.591174697875978
2015-06-03,0.054786466644710735,0.0528021223334722,0.05564269433944319,0.053767123143321216,0.14461190168070526,0.0012312774410296878,28.982519817352294,28.606617202758787
2015-06-04,0.05326209715160363,0.052293712388984365,0.05421547093128587,0.05268975193100611,0.19328363231677498,-0.005841032711245697,29.03718681335449,28.620972061157225
2015-06-05,0.05314922270671027,0.051036996622420255,0.05342262991226132,0.051683337573442956,0.17487968713358373,-0.005488393750498699,29.07524061203003,28.646939544677736
2015-06-08,0.05230234355887767,0.05035916905992516,0.05121695926197764,0.05047841984913237,0.2860086700553575,-0.006607177503211714,29.07726106643677,28.6652449798584
2015-06-09,0.04919730960141111,0.048763540918083825,0.04947266719310697,0.04993978843609201,0.3081757992977193,-0.0029732350347413394,29.089609241485597,28.686270866394043
2015-06-10,0.050919202994070684,0.05054274858686844,0.052687404165583956,0.05200937540927092,0.19743728012987644,0.011458148032677196,29.123397636413575,28.699901428222656
2015-06-11,0.05269753018521381,0.05172886989778541,0.053595578725355586,0.05159825437948126,0.17334195091401275,-0.002250362706022635,29.15235891342163,28.72090435028076
2015-06-12,0.0513003189943082,0.04911658186598711,0.05162066014285488,0.04958542566435492,0.18308920385646513,-0.01104251684129498,29.132378005981444,28.736336326599123
2015-06-15,0.048350439815654095,0.047577348976435924,0.04960237143289198,0.04923099063512826,0.22938881829795282,-0.001966166385736434,29.111610889434814,28.745861206054688
2015-06-16,0.04966308308858147,0.04843876608107511,0.050553873276281996,0.050194953717572544,0.14794029554977248,0.005357951367440883,29.082537364959716,28.749362449645997
2015-06-17,0.05063691936957834,0.0484810953793256,0.05108722445135419,0.049769670219828366,0.15722277277176952,-0.002351235767013682,29.05144319534302,28.757508277893066
2015-06-18,0.049945361349960554,0.04908831679119596,0.05177921896236562,0.05059185206483302,0.17344820398895555,0.0045562533210374845,29.026971912384035,28.770091857910156
2015-06-19,0.05062285078749684,0.048396422123023725,0.0505971364424479,0.04877744241604959,0.2993202899535599,-0.010009239123899616,28.973202610015868,28.77263538360596
2015-06-22,0.05031227300210564,0.04873525100215287,0.05157735179240891,0.05020908005678232,0.16453141986538125,0.007977516018212949,28.9178617477417,28.777299308776854
2015-06-23,0.05029820174969041,0.04809985158398103,0.05128906181747542,0.04938694638343735,0.1399537147264643,-0.00454491921678557,28.8887882232666,28.780476837158204
2015-06-24,0.04991710516130893,0.051192310686633186,0.05163503899906277,0.050917865814831126,0.302996776718452,0.008501868816729985,28.844672393798827,28.790962867736816
2015-06-25,0.05224588828780263,0.05034502552402334,0.05218281609424985,0.05005314839430308,0.15083455108809177,-0.004761672972414477,28.796627712249755,28.796563606262207
2015-06-26,0.05056639188589021,0.04863647256191639,0.05075571106994403,0.04899007212200676,0.2298966167358697,-0.005881968429113815,28.757002544403075,28.801524505615234
2015-06-29,0.04744716028460083,0.04649006134745448,0.04782923018613089,0.04584311393651275,0.2631062434600173,-0.01751504612787458,28.68953847885132,28.80286666870117
2015-06-30,0.047602427834485955,0.045995846344061925,0.048377045426150955,0.04711890421517076,0.23187761731716527,0.007227260245702416,28.638687705993654,28.795506362915038
2015-07-01,0.04947962205886611,0.047153789756282566,0.05000607714685257,0.04877744241604959,0.13975750506046566,0.009328083234308115,28.599174594879152,28.796484909057618
2015-07-02,0.048816246108389555,0.046800750764859844,0.049688906886960205,0.04855062615630798,0.12002050749532331,-0.0012638884965008312,28.56639699935913,28.789098854064942
2015-07-06,0.04671325600361376,0.04615118146788383,0.048362631203866024,0.04792689950639101,0.12555740086074768,-0.003479991025880369,28.536649894714355,28.77504207611084
2015-07-07,0.048054099679170265,0.04603823235564919,0.04680572645500339,0.047487489669437,0.24867016617361654,-0.0024601839187567975,28.512964820861818,28.756865730285643
2015-07-08,0.04606400164587407,0.04390594564654657,0.04503253756514586,0.04306476529111486,0.3387232324140976,-0.02482318112695514,28.45852174758911,28.7140828704834
2015-07-09,0.04517481377040672,0.04308693238719741,0.04024644257176915,0.0395209448871052,0.4549719187137902,-0.020396511578662402,28.359626293182373,28.66941982269287
2015-07-10,0.04247904589548396,0.04279039107404203,0.04311520871703775,0.0440712037345079,0.3425881065327226,0.02673437106970522,28.300019836425783,28.647755317687988
2015-07-13,0.04684026159332047,0.045487484012977836,0.047598572395218225,0.04744493000808378,0.2127768344829688,0.01930570259120712,28.283069324493407,28.65238277435303
2015-07-14,0.04826574805012568,0.046348829494691074,0.04863649411219223,0.04737402132499158,0.14972639018378034,-0.00039808034407984305,28.268364048004152,28.639793968200685
2015-07-15,0.04781414193677774,0.04745029594729472,0.04941499788406625,0.04908926961226329,0.16198851651966423,0.009633214420792457,28.25960817337036,28.63375629425049
2015-07-16,0.05066516988606709,0.04945547661959365,0.051966625949945416,0.05148489442127016,0.17876216145480667,0.013325987618576063,28.27319097518921,28.648274154663085
2015-07-17,0.052556422346783066,0.050938124164735726,0.053350529529903795,0.05305832534235749,0.24357197415442838,0.008637321861682423,28.29272289276123,28.67130844116211
2015-07-20,0.0552239737084326,0.055668633159005665,0.05679595158326228,0.05653129727784961,0.3265895223712427,0.018901560584907884,28.35412540435791,28.701886291503907
2015-07-21,0.05787741135662852,0.05559802805637981,0.05624816401671773,0.05466015345684344,0.44298683260398414,-0.009994736091506473,28.389373302459717,28.715940475463867
2015-07-22,0.04254961329232859,0.04512033968959295,0.04423965496586513,0.04682121540108175,0.69521859533109,-0.0422944995194966,28.369055366516115,28.7110013961792
2015-07-23,0.048491596261853176,0.04736555291147243,0.048665351794810824,0.04673616833586483,0.27508807027304594,-0.00047913070953065073,28.335940647125245,28.707813415527344
2015-07-24,0.04724956608731265,0.045459234200744325,0.046993103148397025,0.0458005904039043,0.2174819553108041,-0.005273303638149818,28.302264785766603,28.70103332519531
2015-07-27,0.04410211425703495,0.0424514632316898,0.04442703484158633,0.04334823142267469,0.23243039405061,-0.013895784787194887,28.257587242126466,28.673284111022948
2015-07-28,0.04451146928947178,0.042875142153832535,0.045046970209409454,0.04421297292903259,0.16178578826011078,0.004968925961169379,28.244678211212157,28.649082260131834
2015-07-29,0.044186822911365886,0.04229615046844554,0.04464328297420325,0.04366010679054813,0.18390728734758915,-0.003161138896895399,28.217288112640382,28.616753158569335
2015-07-30,0.0430153530788408,0.04098290236938695,0.04383598584125656,0.042781238944980426,0.16185227791436946,-0.005041063899481113,28.16980438232422,28.58217903137207
2015-07-31,0.04341055194264906,0.04108175733989489,0.04268272617771432,0.041264494024456144,0.2221929428728387,-0.00874391685263709,28.112105751037596,28.542845306396483
2015-08-03,0.04185800832882228,0.04098290291167622,0.03779570138914162,0.037210355100400244,0.39878816086519986,-0.02357796024775005,28.027241802215578,28.48469783782959
2015-08-04,0.036099524008311984,0.03410605862413785,0.03164011582218518,0.03182376398295325,0.7518521361349597,-0.03208367004654267,27.903201293945312,28.404324417114257
2015-08-05,0.029790586570091787,0.03373893496020458,0.029982290344031465,0.032901099066523554,0.5900215325441599,0.006629534219973587,27.82271556854248,28.34047466278076
2015-08-06,0.03479385147061845,0.033156157799570596,0.03363893620167796,0.03325702741720116,0.28749621310455675,0.002175830837195303,27.773111820220947,28.266886100769042
2015-08-07,0.03282316364415605,0.032801572268042395,0.034189251807273086,0.03381239848199055,0.19471967847689148,0.003387676017228447,27.691872692108156,28.196224250793456
2015-08-10,0.03558785318438784,0.038106688442943626,0.037128945234441324,0.03979298229239894,0.3008502038608652,0.036357451957641285,27.63127717971802,28.151241607666016
2015-08-11,0.037402598286678745,0.03553922721301067,0.03249494618976548,0.030921785783639993,0.5754863726357266,-0.052038226018632616,27.500992488861083,28.076991386413575
2015-08-12,0.02991667260041786,0.031624206783840175,0.027136877798074194,0.033413669611661145,0.6024388014066474,0.015419747071345746,27.376857948303222,28.0132385635376
2015-08-13,0.03489312880517864,0.03301434508412049,0.034247176886131714,0.03328554503974912,0.2590282113321512,-0.0007807936647610259,27.232737922668456,27.94836139678955
2015-08-14,0.032454530101615836,0.03288667120836472,0.03347966979566783,0.03443893113108559,0.22248302028602612,0.007034249855309094,27.085291576385497,27.89055034637451
2015-08-17,0.034893140993614374,0.03478745490231666,0.035637383193208444,0.03614768828721146,0.20915380018522584,0.010348542445405062,26.92387447357178,27.841339836120607
2015-08-18,0.03544609211866653,0.03448959137704652,0.036375943265879424,0.035207895335026385,0.16793021454484,-0.005633260092361758,26.769832706451417,27.792969131469725
2015-08-19,0.034978197474443334,0.033184560507709265,0.03444991782629314,0.033086198668956845,0.2574031259589462,-0.012789816814901656,26.661065578460693,27.73958393096924
2015-08-20,0.03211428071449712,0.030106472033891413,0.030033153323476947,0.029725695515971123,0.38917714652804225,-0.020519922254259138,26.52636022567749,27.66899845123291
2015-08-21,0.02693934481502247,0.026631190245618747,0.021373386727531418,0.01991470605502707,0.778818905811701,-0.061162975614286186,26.321370792388915,27.568638076782225
2015-08-24,0.004878613961359357,0.02223392747640282,0.0016065607920318914,0.0161555101604568,1.0,-0.024962067094261742,26.10603256225586,27.462745933532716
2015-08-25,0.027903460370554883,0.025510612095416052,0.018259946199365884,0.017038352167950466,0.6179797803005822,0.006012388926470047,25.89083766937256,27.360772972106933
2015-08-26,0.022203970039171017,0.023780083335569968,0.020504552803790405,0.025510843892209867,0.5734773421021454,0.05735508145518087,25.747114276885988,27.282583923339843
2015-08-27,0.029491412302066616,0.0285319944502348,0.02770171266393187,0.030110189660856435,0.4942210223664352,0.029446653832094327,25.64677267074585,27.220310821533204
2015-08-28,0.02940629231939676,0.028631241571852734,0.02990281577438203,0.030637006974353093,0.2892001734597745,0.00327639371249977,25.56261396408081,27.157102127075195
2015-08-31,0.029207810450975508,0.030361793873055737,0.030568957116588774,0.02988232566751617,0.3091790108457989,-0.00467820278955744,25.50458354949951,27.097250213623045
2015-09-01,0.026542358534773963,0.026602806542728147,0.023849662693938206,0.022705627503609105,0.44357024672713635,-0.0446968190642385,25.432377338409424,27.01013065338135
2015-09-02,0.026655803739075862,0.02725532518630508,0.026412850076268923,0.029284262469309374,0.34607099106903794,0.042889057325739,25.403735733032228,26.946453666687013
2015-09-03,0.029859985128555644,0.027879451733251515,0.02773063746182647,0.0264790942523683,0.2896532157118312,-0.017536039330909636,25.35006151199341,26.869041748046875
2015-09-04,0.0248693809715827,0.0245743930819268,0.02551501316286517,0.02491274456525827,0.26854861721889745,-0.009966546506271934,25.279585456848146,26.789407348632814
2015-09-08,0.028810846029552473,0.027567404479044294,0.028136128950450034,0.029241558292977005,0.3001461957569497,0.027821145104335532,25.196029090881346,26.726852226257325
2015-09-09,0.03166062592257682,0.029638408087612034,0.027339684761065797,0.026165870078022985,0.4967939112425042,-0.019232284007114298,25.158367156982422,26.664522857666014
2015-09-10,0.026712500890213042,0.028588693098661605,0.027527903896011507,0.029611769540758476,0.3526156589980302,0.021969743969002753,25.1282600402832,26.609067497253417
2015-09-11,0.02886753973427289,0.02990787612248494,0.030221406174108456,0.03194703526014955,0.2680219148596718,0.014568695261365061,25.117660427093504,26.555755729675294
2015-09-14,0.035658736973681604,0.0337093987215534,0.03471057733129118,0.03351337290434461,0.3230903413510404,0.009631374779279778,25.110330963134764,26.508123931884764
2015-09-15,0.03473716035072191,0.03319873212569499,0.034073387278805795,0.03489458686027658,0.22516672525252623,0.008412033951785025,25.100407695770265,26.46684295654297
2015-09-16,0.03519087931880269,0.0332129479455083,0.03555050413634367,0.03507973463436956,0.18496199578475148,0.0011182026946401358,25.099392795562743,26.427540321350097
2015-09-17,0.034354368798079626,0.0331419976257461,0.03305971362989213,0.03153408370729091,0.3605670394161426,-0.021390092270373695,25.087101650238036,26.391015892028808
2015-09-18,0.02946301932053269,0.030035557077580655,0.030380712563901208,0.030864846881863528,0.4268787360707841,-0.00412559795780254,25.096122550964356,26.363596954345702
2015-09-21,0.031532995147387555,0.031553337804355014,0.03297285865097352,0.03337100156407355,0.2700198637842098,0.015513520936044412,25.202682495117188,26.32970314025879
2015-09-22,0.031121867395360964,0.029865377092111817,0.031322023362435114,0.03079369734047277,0.27082947310371264,-0.01571022767313912,25.31860179901123,26.276958923339844
2015-09-23,0.03147626809432347,0.030631310379005877,0.03245151990462955,0.032103677454609486,0.17572645243634877,0.00811257124864051,25.437903594970702,26.228588790893554
2015-09-24,0.030937505358670403,0.03173771341661344,0.031104759703453472,0.03307195190059778,0.2700035673003228,0.005948168475757631,25.497779750823973,26.17785255432129
2015-09-25,0.03546027603506785,0.033425735759809616,0.033494178968371646,0.03265903647648391,0.30867447170465945,-0.0025215657226503874,25.51796398162842,26.118220024108886
