Price,Close,High,Low,Open,Volume,Daily Return,SMA_20,SMA_50
Ticker,,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2015-04-24,29.127120971679688,29.205372969019635,28.8923683911167,29.174072852375026,178103600,0.004704432614373033,28.28391304016113,28.386465759277343
2015-04-27,29.6569881439209,29.764305752556403,29.32162829271279,29.580974063063362,387816800,0.018191539519350375,28.388992691040038,28.414144172668458
2015-04-28,29.18971443176269,30.079534751147754,28.96837916236924,30.06165189846341,475696000,-0.015755939540812336,28.435830974578856,28.429704666137695
2015-04-29,28.76045799255371,29.41999828881174,28.6844439188603,29.100290231624236,253544400,-0.014705743018228579,28.48289337158203,28.433326492309572
2015-04-30,27.98018455505371,28.760454496199674,27.85274790732656,28.760454496199674,332781600,-0.027130076916786927,28.492953968048095,28.417363166809082
2015-05-01,28.829774856567383,29.09359311083442,28.01373371849953,28.192591325780242,234050400,0.030363999202436265,28.533532905578614,28.419599075317382
2015-05-04,28.773874282836918,29.191958546565292,28.675501514900827,28.952733550770095,203953200,-0.0019389875227461273,28.548624134063722,28.416021995544433
2015-05-05,28.12551689147949,28.717984668028148,28.12104447105538,28.650912007495393,197085600,-0.02253284993825677,28.54627685546875,28.38382785797119
2015-05-06,27.94889068603516,28.337907638738137,27.579994505805306,28.29542817810141,288564000,-0.006279927445452138,28.539681434631348,28.351812171936036
2015-05-07,28.12175941467285,28.305855165468646,27.843369381486465,28.011749704026023,175763600,0.006185173164102276,28.530997848510744,28.338367576599122
2015-05-08,28.65160179138184,28.651601791381836,28.312595530762007,28.440564531904737,222201600,0.018841010937336256,28.542769718170167,28.32823112487793
2015-05-11,28.359737396240234,28.638125726459993,28.204826945889373,28.599959929747058,168143200,-0.010186669396940906,28.542743682861328,28.321021614074706
2015-05-12,28.25871086120605,28.485461811530143,28.022977707988073,28.19809298164562,192640000,-0.0035623226556242837,28.543814182281494,28.30897445678711
2015-05-13,28.29014205932617,28.55506052371427,28.2587112002338,28.321572918418546,138776800,0.0011122658168836175,28.54109058380127,28.296348724365235
2015-05-14,28.950199127197266,28.950199127197266,28.54833279686543,28.604459589832356,180814000,0.023331698599707185,28.578188800811766,28.30059066772461
2015-05-15,28.9097843170166,29.07142972594642,28.784060871339406,28.97713714168852,152832000,-0.0013960114748466923,28.629139995574953,28.313548431396484
2015-05-18,29.22858428955078,29.34757279637572,28.817735823724174,28.822226925596905,203531600,0.011027407504611952,28.664172458648682,28.33203266143799
2015-05-19,29.201641082763672,29.38349129151326,29.105101245283976,29.340834393025016,178532800,-0.0009218101882799701,28.70557060241699,28.3475634765625
2015-05-20,29.19939422607422,29.405940356526038,29.03774883255425,29.18592434756533,145819600,-7.694282259973484e-05,28.727740669250487,28.37480930328369
2015-05-21,29.49799156188965,29.55187450613996,29.147760988529953,29.20164393278026,158921600,0.010226148306487604,28.75310344696045,28.418177337646483
2015-05-22,29.75617027282715,29.852710109615263,29.500232309437745,29.545136471128906,182384000,0.008752416597442414,28.784555912017822,28.4568270111084
2015-05-26,29.100608825683597,29.83923909343179,28.988355277149765,29.769642441453847,282790400,-0.02203110955250176,28.756736946105956,28.486210975646973
2015-05-27,29.64391326904297,29.693305100588084,29.19714637330237,29.26225191904484,183332800,0.018669865177523892,28.77944688796997,28.52037982940674
2015-05-28,29.58554077148437,29.623706561475256,29.432877611520848,29.603501747781134,122933200,-0.0019691225321305517,28.820701026916502,28.544035720825196
2015-05-29,29.24878692626953,29.511459842052865,29.16347312559047,29.462068002260434,203538000,-0.011382379244506358,28.884131145477294,28.554562377929688
2015-06-01,29.30715751647949,29.497989936020822,29.197151221712122,29.248786899372455,128451200,0.001995658498832764,28.9080002784729,28.570593795776368
2015-06-02,29.176942825317383,29.334097102646144,29.033258425230184,29.154490746110564,134670400,-0.004443102033654611,28.928153705596923,28.591175231933594
2015-06-03,29.21286964416504,29.39696715391432,29.16347779646193,29.334105425148053,123934000,0.0012313428128076787,28.982521343231202,28.60661766052246
2015-06-04,29.042236328125,29.316135242821094,28.941208826145083,29.091628160329623,153800400,-0.00584103232987665,29.037188625335695,28.620972595214845
2015-06-05,28.882843017578125,29.11633236825845,28.817737452425394,29.073675462324132,142507200,-0.005488327715056696,29.075242805480958,28.64694019317627
2015-06-08,28.6920108795166,29.008566743736854,28.47423869709899,28.938966658316396,210699200,-0.006607110593142895,29.077263259887694,28.665245780944826
2015-06-09,28.606693267822266,28.75486877079605,28.20258152970438,28.445047887433837,224301600,-0.0029735668250162606,29.089611053466797,28.686271743774412
2015-06-10,28.93446922302246,29.03774054592405,28.703225526539857,28.718940951266553,156349200,0.011458016210803557,29.123398971557616,28.699902153015138
2015-06-11,28.869367599487305,29.226333071667487,28.844671681088936,29.001825968302864,141563600,-0.0022499677817955366,29.152360248565675,28.720905303955078
2015-06-12,28.55057144165039,28.81100053581167,28.537101561901867,28.77956967449613,147544800,-0.01104271358692932,29.13237886428833,28.73633728027344
2015-06-15,28.494441986083984,28.56628419275969,28.222788588564814,28.310346224424162,175955600,-0.0019659660991766525,29.111611747741698,28.745862197875976
2015-06-16,28.6471004486084,28.703227213481398,28.370957724630884,28.519131493212075,125976400,0.005357482087172238,29.08253755569458,28.74936321258545
2015-06-17,28.579753875732425,28.709966689050734,28.45402873780504,28.674046444538057,131672400,-0.002350903645441882,29.05144319534302,28.75750904083252
2015-06-18,28.70996856689453,28.80650669256314,28.56179476520162,28.564040315897163,141628800,0.004556186583281718,29.026971912384035,28.770092430114747
2015-06-19,28.4226016998291,28.696500666553327,28.377700959942988,28.671804745759935,218867600,-0.01000930622392926,28.973202419281005,28.772635841369627
2015-06-22,28.649349212646484,28.75037671560984,28.53036073182423,28.622407745858133,136157200,0.00797771840917516,28.91786136627197,28.777299537658692
2015-06-23,28.51913070678711,28.649345208786464,28.485454306221364,28.620159908484354,121075600,-0.004545251792382521,28.888787460327148,28.780476989746095
2015-06-24,28.761608123779297,29.141025715820344,28.539346548059523,28.55955136728248,221123600,0.00850227236885881,28.844672203063965,28.790963134765626
2015-06-25,28.62465476989746,29.00631614835481,28.62465476989746,28.929984557804623,127752400,-0.00476167234086633,28.796627902984618,28.79656394958496
2015-06-26,28.45627784729004,28.734666200279953,28.402396617355667,28.662823989416317,176267200,-0.0058822341775276454,28.757002449035646,28.801524810791015
2015-06-29,27.95787239074707,28.39341676741329,27.946648062053136,28.166664088412958,196645600,-0.01751478036648535,28.689538192749023,28.8028670501709
2015-06-30,28.15992927551269,28.31483974272673,28.03196028042172,28.191360136562867,177482800,0.0072271910373442605,28.638687515258788,28.79550693511963
2015-07-01,28.4226016998291,28.498935013059615,28.28565221646699,28.489954522511706,120955200,0.009327879404328776,28.599174118041994,28.796485404968262
2015-07-02,28.38667869567871,28.442805471516195,28.236257634665773,28.384433145046298,108844000,-0.0012638886661316961,28.566396236419678,28.78909912109375
2015-07-06,28.28789329528809,28.33953067956186,28.02970979962554,28.049916328377247,112241600,-0.0034799914935331744,28.536648750305176,28.775042266845702
2015-07-07,28.21829605102539,28.32156910454372,27.78724114622104,28.263196782867055,187787200,-0.0024603191031653537,28.512963008880615,28.75686576843262
2015-07-08,27.51783561706543,27.982565252958164,27.511100678014607,27.946645007069353,243046400,-0.02482291746792087,28.458520126342773,28.714082717895508
2015-07-09,26.95656967163086,27.852352595573002,26.76573896332186,27.805206306192193,314380000,-0.020396442265484538,28.359625148773194,28.66941982269287
2015-07-10,27.677234649658203,27.805203626459758,27.212505027289065,27.376395961787374,245418000,0.026734298421722924,28.300018501281738,28.64775535583496
2015-07-13,28.211565017700195,28.234015386728704,27.910724591587424,28.0701244383992,165762000,0.019305771505195857,28.28306818008423,28.65238296508789
2015-07-14,28.20033836364746,28.370964247690548,28.072369378828476,28.29687648993921,127072400,-0.00039794509966717406,28.268362998962402,28.63979423522949
2015-07-15,28.47199249267578,28.546080252327005,28.193604147358503,28.22503500669174,134596800,0.009633009559151473,28.259607601165772,28.63375659942627
2015-07-16,28.851402282714844,28.864875584484682,28.59097497264731,28.678532592768143,144889600,0.013325719657191648,28.273190021514893,28.648274307250976
2015-07-17,29.100608825683597,29.100608825683594,28.806505076637993,28.979376500577892,184658800,0.008637588583278566,28.292722034454346,28.671308670043945
2015-07-20,29.65066337585449,29.852718457137797,29.34308622565576,29.403704120323763,235600800,0.018901822757928954,28.354125118255617,28.70188674926758
2015-07-21,29.35429954528809,29.84147947847315,29.257763149057396,29.82576576486385,307025600,-0.009995183811224218,28.389372634887696,28.7159407043457
2015-07-22,28.112775802612305,28.17563750865481,27.387617207100757,27.387617207100757,461802400,-0.04229444278717498,28.369054889678956,28.711001472473143
2015-07-23,28.099308013916016,28.532605050306223,28.07685593478742,28.332793878604413,203998000,-0.0004790629282163117,28.33593988418579,28.707813415527344
2015-07-24,27.951135635375977,28.229523976563115,27.81643170982435,28.13523139996231,168649200,-0.0052731682384014045,28.302263927459716,28.70103328704834
2015-07-27,27.56273460388184,27.751321449606053,27.41680636609725,27.634576803954594,177822000,-0.013895715600283576,28.257586765289307,28.673283996582033
2015-07-28,27.699684143066406,27.818674339543705,27.513344560165127,27.699684143066406,134472400,0.004968648472393644,28.244677352905274,28.649081993103028
2015-07-29,27.61213493347168,27.726634063860743,27.450489505358576,27.648056900987342,148046800,-0.0031606573252800363,28.217287635803224,28.616753005981444
2015-07-30,27.472936630249023,27.517837368681462,27.324761110285905,27.461710589214228,134513200,-0.0050412003113138315,28.16980438232422,28.582178916931152
2015-07-31,27.23271369934082,27.533552410881246,27.145156061632584,27.524571920750486,171540000,-0.008743984457915799,28.112106132507325,28.542845306396483
2015-08-03,26.590625762939453,27.517839618933202,26.38407789584116,27.277617051683542,279904000,-0.023577816867252133,28.027242755889894,28.48469799041748
2015-08-04,25.737491607666016,26.4244827268486,25.425426902360652,26.36162101827674,496554400,-0.0320840194916544,27.903202533721924,28.404324417114257
2015-08-05,25.90812110900879,26.366115823767252,25.167246953076763,25.35807765601279,397250400,0.00662960881906427,27.822716808319093,28.34047466278076
2015-08-06,25.964496612548828,26.273464149432495,25.73671932099108,26.153937077096877,211612000,0.0021759780766361647,27.77311315536499,28.26688632965088
2015-08-07,26.05244827270508,26.21708102242872,25.82241528660721,25.84045756176165,154681600,0.0033873816800187306,27.691873836517335,28.196224479675294
2015-08-10,26.999650955200195,27.060541491848536,26.280231045527565,26.280231045527565,219806400,0.03635753049311252,27.631278133392335,28.151241760253907
2015-08-11,25.59463882446289,26.65234365161192,25.55855599119331,26.56889941122878,388331200,-0.05203815905133746,27.500993156433104,28.076991386413575
2015-08-12,25.989307403564453,26.02990167075178,24.7241214169336,25.378139401348783,404870000,0.015419970635582647,27.37685890197754,28.013238677978517
2015-08-13,25.9690055847168,26.25090967981662,25.8314362486596,26.16972116277939,194143200,-0.0007811604415771667,27.232739067077638,27.94836139678955
2015-08-14,26.15168571472168,26.230618537834065,25.71191589980518,25.78182758304665,171718000,0.007034544677074095,27.085292911529542,27.890550384521486
2015-08-17,26.422311782836918,26.532817722788756,26.04794226295024,26.1697250566264,163538800,0.010348322133700627,26.923875331878662,27.84133975982666
2015-08-18,26.27346611022949,26.48545857621936,26.162960168016326,26.25767954705618,138242800,-0.005633332686056369,26.769833660125734,27.79296886444092
2015-08-19,25.93743896484375,26.277977958242904,25.863015852138048,26.183258571493727,193146000,-0.012789600883870711,26.661066818237305,27.73958377838135
2015-08-20,25.405200958251957,25.78858989312548,25.175166220842804,25.72769935710911,274006400,-0.020520067818307064,26.5263614654541,27.668998413085937
2015-08-21,23.85134506225586,25.236058008232405,23.82653736121994,24.90453847675807,513102000,-0.06116290512913203,26.321371936798094,27.56863796234131
2015-08-24,23.255970001220703,24.53694278230871,20.748149564835238,21.395402241330586,648825200,-0.024961907157903696,26.106033706665038,27.462745933532716
2015-08-25,23.39579200744629,25.057899727746907,23.341666884845488,25.057899727746907,414406400,0.006012305924811834,25.890839099884033,27.36077293395996
2015-08-26,24.737653732299805,24.782757708441796,23.691225656226788,24.151291718815553,387098400,0.057354832203433626,25.747115039825438,27.28258399963379
2015-08-27,25.46609115600586,25.53825854469192,24.812073228197402,25.310481245761512,338464400,0.02944650416684169,25.64677276611328,27.220310745239257
2015-08-28,25.549535751342773,25.554045460432746,25.15486996262777,25.29694902714691,212657600,0.003276694284400694,25.562613868713377,27.157102088928223
2015-08-31,25.43001365661621,25.829189232641507,25.258615427303933,25.26538085256776,224917200,-0.004678053483624711,25.504583263397215,27.097250328063964
2015-09-01,24.29337501525879,25.231551236382963,24.212186473354915,24.84139681280666,307383600,-0.044696737355534144,25.432377433776857,27.010130844116212
2015-09-02,25.335283279418945,25.335283279418945,24.611353790520077,24.859430763549657,247555200,0.04288857614496666,25.403735542297362,26.946453895568848
2015-09-03,24.89101219177246,25.434522558173047,24.81658907502262,25.36912058169045,212935600,-0.017535666870059696,25.350061321258544,26.86904197692871
2015-09-04,24.642927169799805,24.909044699534657,24.47153072194795,24.575271220575974,199985200,-0.00996685149086296,25.27958526611328,26.789407424926758
2015-09-08,25.32852935791016,25.38491020090834,24.879738329414508,25.202236820188393,219374400,0.027821459008756433,25.19602918624878,26.72685245513916
2015-09-09,24.84139442443848,25.71416858508267,24.75569446033144,25.65553375981686,340043200,-0.019232657632352712,25.15836696624756,26.66452289581299
2015-09-10,25.387163162231445,25.547284532502452,24.78501623728133,24.868458774677904,251571200,0.021970132934890696,25.12825975418091,26.609067573547364
2015-09-11,25.75702667236328,25.75702667236328,25.204495044231415,25.21126047076746,199662000,0.01456891846356756,25.117660808563233,26.555756072998047
2015-09-14,26.005090713500977,26.36141793415846,25.903605918534346,26.291506262986168,233453600,0.00963092690368117,25.110331058502197,26.508124313354493
2015-09-15,26.223848342895508,26.280229166378035,25.80437487853702,26.14491553414121,173364800,0.008412107913969402,25.100407886505128,26.46684341430664
2015-09-16,26.253175735473636,26.282493153493967,26.034417796210445,26.21709117119624,148694000,0.0011183481613625812,25.099393367767334,26.427541007995604
2015-09-17,25.691619873046875,26.271214819452602,25.646515890843613,26.0840317447631,256450400,-0.021390016510192345,25.08710241317749,26.391016693115233
2015-09-18,25.58562660217285,25.77732285038025,25.229300971809746,25.30597809460724,297141200,-0.004125597038948103,25.096123695373535,26.363597831726075
2015-09-21,25.9825439453125,26.018628505812494,25.63298379865319,25.63523779322953,200888000,0.015513293823569585,25.202683639526366,26.32970401763916
2015-09-22,25.5743408203125,25.750248707021072,25.37587922865679,25.569829391080628,201384800,-0.015710668126230343,25.31860218048096,26.276959533691407
2015-09-23,25.78183364868164,25.87204334800773,25.55180054997667,25.62622196035931,143026800,0.00811332068447057,25.437904262542723,26.22858943939209
2015-09-24,25.9351806640625,26.047942319123642,25.342054977859167,25.540514871348506,200878000,0.005947870794236643,25.49778060913086,26.177853202819826
2015-09-25,25.869779586791992,26.316316513248246,25.714167946865267,26.259935683779883,224607600,-0.002521712808468357,25.517965030670165,26.11822074890137
2015-09-28,25.357845306396484,25.83820940887299,25.357845306396484,25.67583232617486,208436000,-0.019788892235358624,25.508380508422853,26.043365478515625
2015-09-29,24.5955753326416,25.5991552452586,24.324948008231715,25.445799302597916,293461600,-0.030060518334442232,25.46665859222412,25.942263717651368
2015-09-30,24.87522315979004,25.15487159791797,24.52115161229218,24.84590402667718,265892000,0.011369842882972048,25.495750999450685,25.852682189941405
2015-10-01,24.71284866333008,24.7218698036413,24.200909704459374,24.597831275120228,255716400,-0.006527559387785931,25.46462926864624,25.784683647155763
2015-10-02,24.89326286315918,25.035343652642435,24.255033190065387,24.358773708379594,232079200,0.007300421019321934,25.464741802215578,25.720562744140626
2015-10-05,24.983476638793945,25.116536311080374,24.5978319136627,24.780505278038913,208258800,0.00362402374211368,25.481769275665282,25.661209564208985
2015-10-06,25.103002548217773,25.199977653718783,24.755696396437553,24.94964660743958,192787200,0.004784198418495089,25.470492935180665,25.612014923095703
2015-10-07,24.983476638793945,25.206744275321164,24.674510747995324,25.19997885006377,187062400,-0.004761418845982357,25.477597045898438,25.557690773010254
2015-10-08,24.694807052612305,24.850418716140695,24.403881721958047,24.850418716140695,247918400,-0.011554420161579926,25.44297924041748,25.499344215393066
2015-10-09,25.285675048828125,25.321757885014573,24.69254762094233,24.80756499496148,211064400,0.023926811614967347,25.419411659240723,25.45559898376465
2015-10-12,25.168397903442383,25.427750021620035,25.132315073071435,25.42324031305095,121868800,-0.0046380863931563265,25.377577018737792,25.41431266784668
2015-10-13,25.21125221252441,25.360096709382525,24.960921189047856,24.992494316278556,132197200,0.0017027030980054647,25.32694721221924,25.38672519683838
2015-10-14,24.854921340942383,25.15035629735426,24.70833085975719,25.098486904701833,177849600,-0.01413380297726785,25.257034492492675,25.369073791503908
2015-10-15,25.227033615112305,25.281158719205223,24.918066109728414,25.01729690107046,150694000,0.014971372029931151,25.233805179595947,25.355452041625977
2015-10-16,25.042104721069336,25.25860685910321,24.927087368780512,25.20899146319015,156930400,-0.007330584200442303,25.206629085540772,25.337004203796386
2015-10-19,25.197725296020508,25.20223500606876,24.832376840272524,24.98798850634037,119036800,0.0062143568475792055,25.16738815307617,25.319909744262695
2015-10-20,25.657791137695312,25.748000823100853,24.9924979339669,25.109769320569455,195871200,0.018258229116715707,25.17156066894531,25.293072547912598
2015-10-21,25.655542373657227,26.065994891359274,25.642009799693056,25.709667507692938,167180800,-8.764449075204794e-05,25.165246105194093,25.294290618896483
2015-10-22,26.047948837280277,26.047948837280273,25.732215779979768,25.784086911354738,166616400,0.015295192668620672,25.17088451385498,25.2954634475708
2015-10-23,26.855318069458008,26.8891469124748,26.235128923040396,26.318571452461196,237467600,0.03099550130497075,25.22016143798828,25.313189697265624
2015-10-26,25.998329162597656,26.641070307876088,25.917140626288123,26.629795173759263,265335200,-0.03191132961612497,25.25218563079834,25.310122566223143
2015-10-27,25.833696365356445,26.282487279461453,25.707402139218566,26.025390838568626,279537600,-0.006332437604415708,25.314091682434082,25.298350257873537
2015-10-28,26.898168563842773,26.90493570949293,26.17423883386784,26.37044476316456,342205600,0.041204796380351016,25.41523895263672,25.3108443069458
